"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","4622","63.4","8.3","3.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","1049","61.2","18.9","5.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","20679","65.7","3.2","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","222","44.9","20.4","9.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","39337","66.4","3.1","0.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","237095","60.0","1.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","13558","69.6","4.0","1.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OL1V","Best avenue for ideas: Very important","2018","262871","60.4","0.9","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","363296","79.9","0.8","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","336673","80.6","0.8","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","5615","77.0","4.8","2.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","1379","80.5","15.0","4.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","22469","71.3","2.6","0.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","369","74.7","19.0","9.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","44313","74.8","1.9","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","318983","80.7","0.7","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","15406","79.1","3.4","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1N","Couldn't find a job: Not important","2018","347890","79.9","0.7","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","56965","12.5","2.5","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","49967","12.0","2.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","907","12.4","16.4","1.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","183","10.7","30.0","3.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","6149","19.5","5.0","0.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","110","22.3","41.5","9.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","9406","15.9","3.9","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","47559","12.0","3.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","2235","11.5","12.8","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1S","Couldn't find a job: Somewhat important","2018","54730","12.6","2.9","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","26995","5.9","3.9","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","23937","5.7","4.9","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","609","8.4","24.3","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","123","7.2","39.4","2.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","2577","8.2","7.4","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","13","2.6","50.3","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","4848","8.2","7.1","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","22148","5.6","5.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","1612","8.3","16.1","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OM1V","Couldn't find a job: Very important","2018","25382","5.8","4.2","0.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","119888","26.4","1.4","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","109254","26.2","1.4","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","2366","32.5","6.3","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","487","28.4","23.4","5.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","8710","27.7","5.0","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","229","46.4","32.3","11.9"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","16700","28.2","2.8","0.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","103186","26.1","1.6","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","5185","26.6","4.5","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1N","Work for self: Not important","2018","114702","26.4","1.6","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","182676","40.2","1.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","167208","40.0","1.5","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","2149","29.5","10.4","2.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","643","37.5","15.6","4.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","13935","44.2","3.5","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","198","40.1","27.9","10.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","23469","39.6","2.8","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","159208","40.3","1.4","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","7079","36.4","6.6","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1S","Work for self: Somewhat important","2018","175598","40.4","1.3","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","149192","32.8","1.6","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","138261","33.1","1.9","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","2756","37.8","9.6","2.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","553","32.3","20.9","5.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","8798","27.9","3.7","0.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","67","13.6","42.2","5.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","18935","32.0","3.5","0.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","130258","32.9","1.8","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","7138","36.7","5.8","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","ON1V","Work for self: Very important","2018","142052","32.6","1.6","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","91673","20.2","1.2","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","86949","20.8","1.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","1231","16.9","13.0","2.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","441","25.7","19.2","4.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","3898","12.4","5.8","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","146","29.6","34.4","8.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","8167","13.8","5.1","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","83505","21.1","1.2","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","2653","13.6","11.5","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1N","Start my own business: Not important","2018","89021","20.5","1.3","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","154181","33.9","1.8","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","142756","34.2","1.9","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","1424","19.5","13.7","2.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","447","26.1","22.1","5.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","10347","32.9","4.7","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","129","26.1","39.8","10.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","17148","28.9","4.0","1.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","137034","34.7","1.9","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","5061","26.0","7.2","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1S","Start my own business: Somewhat important","2018","149120","34.3","1.8","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","201723","44.4","1.3","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","181159","43.4","1.5","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","4456","61.1","7.5","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","794","46.4","21.0","5.8"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","17006","54.0","4.2","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","218","44.1","23.3","9.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","33258","56.1","3.3","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","168466","42.6","1.6","0.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","11513","59.1","3.9","1.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OO1V","Start my own business: Very important","2018","190208","43.7","1.3","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","231634","50.9","1.3","0.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","215549","51.6","1.3","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","3514","48.2","6.9","2.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","1115","65.1","17.1","5.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","13362","42.4","4.6","1.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","279","56.5","29.8","12.2"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","90","Minority","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","27071","45.7","3.5","1.1"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","92","Nonminority","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","204564","51.7","1.3","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","020","Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","9384","48.2","3.9","1.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","029","Non-Hispanic","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1N","Friend or family role model: Not important","2018","222251","51.1","1.3","0.5"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","00","All owners of respondent firms","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","122086","26.9","1.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","30","White","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","109959","26.3","1.0","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","40","Black or African American","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","1883","25.8","7.7","2.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","50","American Indian and Alaska Native","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","243","14.2","22.9","2.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","003","Male","001","All owners of respondent firms","60","Asian","001","All owners of respondent firms","O10","REASONOWN","OP1S","Friend or family role model: Somewhat important","2018","10661","33.8","4.5","1.3"
